0.3883,100,0,0,True,0,0,()
0.3608,100,0,0,True,2,2,,('Brown',, 'Light Blue'),
0.3469,100,0,0,True,2,2,,('Pink',, 'Orange'),
0.3483,100,0,0,True,2,2,,('Red',, 'Yellow'),
0.3736,100,0,0,True,2,2,,('Green',, 'Dark Blue'),
0.3711,100,0,0,False,0,0,()
0.3655,100,0,0,False,0,0,,('Brown',, 'Light Blue'),
0.3467,100,0,0,False,0,0,,('Pink',, 'Orange'),
0.3622,100,0,0,False,0,0,,('Red',, 'Yellow'),
0.3957,100,0,0,False,0,0,,('Green',, 'Dark Blue'),
0.3739,100,0,0,False,0,1,()
0.3745,100,0,0,False,0,1,,('Brown',, 'Light Blue'),
0.3606,100,0,0,False,0,1,,('Pink',, 'Orange'),
0.3605,100,0,0,False,0,1,,('Red',, 'Yellow'),
0.3897,100,0,0,False,0,1,,('Green',, 'Dark Blue'),
0.3723,100,0,0,False,0,2,()
0.3854,100,0,0,False,0,2,,('Brown',, 'Light Blue'),
0.3571,100,0,0,False,0,2,,('Pink',, 'Orange'),
0.3572,100,0,0,False,0,2,,('Red',, 'Yellow'),
0.3865,100,0,0,False,0,2,,('Green',, 'Dark Blue'),
0.3725,100,0,0,False,1,0,()
0.3707,100,0,0,False,1,0,,('Brown',, 'Light Blue'),
0.3654,100,0,0,False,1,0,,('Pink',, 'Orange'),
0.3669,100,0,0,False,1,0,,('Red',, 'Yellow'),
0.3887,100,0,0,False,1,0,,('Green',, 'Dark Blue'),
0.3727,100,0,0,False,1,1,()
0.3743,100,0,0,False,1,1,,('Brown',, 'Light Blue'),
0.3666,100,0,0,False,1,1,,('Pink',, 'Orange'),
0.3445,100,0,0,False,1,1,,('Red',, 'Yellow'),
0.3816,100,0,0,False,1,1,,('Green',, 'Dark Blue'),
0.3645,100,0,0,False,1,2,()
0.3742,100,0,0,False,1,2,,('Brown',, 'Light Blue'),
0.3625,100,0,0,False,1,2,,('Pink',, 'Orange'),
0.3606,100,0,0,False,1,2,,('Red',, 'Yellow'),
0.3924,100,0,0,False,1,2,,('Green',, 'Dark Blue'),
0.3574,100,0,0,False,2,0,()
0.3507,100,0,0,False,2,0,,('Brown',, 'Light Blue'),
0.3437,100,0,0,False,2,0,,('Pink',, 'Orange'),
0.3453,100,0,0,False,2,0,,('Red',, 'Yellow'),
0.3628,100,0,0,False,2,0,,('Green',, 'Dark Blue'),
0.3523,100,0,0,False,2,1,()
0.3587,100,0,0,False,2,1,,('Brown',, 'Light Blue'),
0.3488,100,0,0,False,2,1,,('Pink',, 'Orange'),
0.3483,100,0,0,False,2,1,,('Red',, 'Yellow'),
0.3696,100,0,0,False,2,1,,('Green',, 'Dark Blue'),
0.3598,100,0,0,False,2,2,()
0.355,100,0,0,False,2,2,,('Brown',, 'Light Blue'),
0.3455,100,0,0,False,2,2,,('Pink',, 'Orange'),
0.3387,100,0,0,False,2,2,,('Red',, 'Yellow'),
0.3617,100,0,0,False,2,2,,('Green',, 'Dark Blue'),
0.3877,100,0,1,True,0,0,()
0.3775,100,0,1,True,0,0,,('Brown',, 'Light Blue'),
0.3633,100,0,1,True,0,0,,('Pink',, 'Orange'),
0.3685,100,0,1,True,0,0,,('Red',, 'Yellow'),
0.3925,100,0,1,True,0,0,,('Green',, 'Dark Blue'),
0.3838,100,0,1,True,0,1,()
0.3855,100,0,1,True,0,1,,('Brown',, 'Light Blue'),
0.3636,100,0,1,True,0,1,,('Pink',, 'Orange'),
0.3609,100,0,1,True,0,1,,('Red',, 'Yellow'),
0.3982,100,0,1,True,0,1,,('Green',, 'Dark Blue'),
0.3808,100,0,1,True,0,2,()
0.3821,100,0,1,True,0,2,,('Brown',, 'Light Blue'),
0.3683,100,0,1,True,0,2,,('Pink',, 'Orange'),
0.3683,100,0,1,True,0,2,,('Red',, 'Yellow'),
0.3953,100,0,1,True,0,2,,('Green',, 'Dark Blue'),
0.3842,100,0,1,True,1,0,()
0.3825,100,0,1,True,1,0,,('Brown',, 'Light Blue'),
0.3625,100,0,1,True,1,0,,('Pink',, 'Orange'),
0.3692,100,0,1,True,1,0,,('Red',, 'Yellow'),
0.4028,100,0,1,True,1,0,,('Green',, 'Dark Blue'),
0.3819,100,0,1,True,1,1,()
0.3826,100,0,1,True,1,1,,('Brown',, 'Light Blue'),
0.3637,100,0,1,True,1,1,,('Pink',, 'Orange'),
0.3751,100,0,1,True,1,1,,('Red',, 'Yellow'),
0.3835,100,0,1,True,1,1,,('Green',, 'Dark Blue'),
0.3736,100,0,1,True,1,2,()
0.3762,100,0,1,True,1,2,,('Brown',, 'Light Blue'),
0.3684,100,0,1,True,1,2,,('Pink',, 'Orange'),
0.3803,100,0,1,True,1,2,,('Red',, 'Yellow'),
0.4037,100,0,1,True,1,2,,('Green',, 'Dark Blue'),
0.3594,100,0,1,True,2,0,()
0.3635,100,0,1,True,2,0,,('Brown',, 'Light Blue'),
0.354,100,0,1,True,2,0,,('Pink',, 'Orange'),
0.3474,100,0,1,True,2,0,,('Red',, 'Yellow'),
0.3735,100,0,1,True,2,0,,('Green',, 'Dark Blue'),
0.3652,100,0,1,True,2,1,()
0.3712,100,0,1,True,2,1,,('Brown',, 'Light Blue'),
0.3566,100,0,1,True,2,1,,('Pink',, 'Orange'),
0.3528,100,0,1,True,2,1,,('Red',, 'Yellow'),
0.3834,100,0,1,True,2,1,,('Green',, 'Dark Blue'),
0.3639,100,0,1,True,2,2,()
0.362,100,0,1,True,2,2,,('Brown',, 'Light Blue'),
0.3593,100,0,1,True,2,2,,('Pink',, 'Orange'),
0.3527,100,0,1,True,2,2,,('Red',, 'Yellow'),
0.3753,100,0,1,True,2,2,,('Green',, 'Dark Blue'),
0.3828,100,0,1,False,0,0,()
0.3654,100,0,1,False,0,0,,('Brown',, 'Light Blue'),
0.3638,100,0,1,False,0,0,,('Pink',, 'Orange'),
0.3673,100,0,1,False,0,0,,('Red',, 'Yellow'),
0.394,100,0,1,False,0,0,,('Green',, 'Dark Blue'),
0.3818,100,0,1,False,0,1,()
0.3764,100,0,1,False,0,1,,('Brown',, 'Light Blue'),
0.3649,100,0,1,False,0,1,,('Pink',, 'Orange'),
0.3657,100,0,1,False,0,1,,('Red',, 'Yellow'),
0.3909,100,0,1,False,0,1,,('Green',, 'Dark Blue'),
0.3682,100,0,1,False,0,2,()
0.3771,100,0,1,False,0,2,,('Brown',, 'Light Blue'),
0.3692,100,0,1,False,0,2,,('Pink',, 'Orange'),
0.3679,100,0,1,False,0,2,,('Red',, 'Yellow'),
0.3955,100,0,1,False,0,2,,('Green',, 'Dark Blue'),
0.3775,100,0,1,False,1,0,()
0.3835,100,0,1,False,1,0,,('Brown',, 'Light Blue'),
0.3608,100,0,1,False,1,0,,('Pink',, 'Orange'),
0.3675,100,0,1,False,1,0,,('Red',, 'Yellow'),
0.394,100,0,1,False,1,0,,('Green',, 'Dark Blue'),
0.385,100,0,1,False,1,1,()
0.3751,100,0,1,False,1,1,,('Brown',, 'Light Blue'),
0.3621,100,0,1,False,1,1,,('Pink',, 'Orange'),
0.3678,100,0,1,False,1,1,,('Red',, 'Yellow'),
0.3922,100,0,1,False,1,1,,('Green',, 'Dark Blue'),
0.3787,100,0,1,False,1,2,()
0.3837,100,0,1,False,1,2,,('Brown',, 'Light Blue'),
0.3596,100,0,1,False,1,2,,('Pink',, 'Orange'),
0.3735,100,0,1,False,1,2,,('Red',, 'Yellow'),
0.386,100,0,1,False,1,2,,('Green',, 'Dark Blue'),
0.3561,100,0,1,False,2,0,()
0.3645,100,0,1,False,2,0,,('Brown',, 'Light Blue'),
0.353,100,0,1,False,2,0,,('Pink',, 'Orange'),
0.3483,100,0,1,False,2,0,,('Red',, 'Yellow'),
0.3777,100,0,1,False,2,0,,('Green',, 'Dark Blue'),
0.3655,100,0,1,False,2,1,()
0.3501,100,0,1,False,2,1,,('Brown',, 'Light Blue'),
0.3537,100,0,1,False,2,1,,('Pink',, 'Orange'),
0.3443,100,0,1,False,2,1,,('Red',, 'Yellow'),
0.3628,100,0,1,False,2,1,,('Green',, 'Dark Blue'),
0.3615,100,0,1,False,2,2,()
0.3571,100,0,1,False,2,2,,('Brown',, 'Light Blue'),
0.3452,100,0,1,False,2,2,,('Pink',, 'Orange'),
0.3466,100,0,1,False,2,2,,('Red',, 'Yellow'),
0.3728,100,0,1,False,2,2,,('Green',, 'Dark Blue'),
0.3824,100,0,2,True,0,0,()
0.3787,100,0,2,True,0,0,,('Brown',, 'Light Blue'),
0.3729,100,0,2,True,0,0,,('Pink',, 'Orange'),
0.3684,100,0,2,True,0,0,,('Red',, 'Yellow'),
0.3992,100,0,2,True,0,0,,('Green',, 'Dark Blue'),
0.3793,100,0,2,True,0,1,()
0.3776,100,0,2,True,0,1,,('Brown',, 'Light Blue'),
0.3704,100,0,2,True,0,1,,('Pink',, 'Orange'),
0.3723,100,0,2,True,0,1,,('Red',, 'Yellow'),
0.3964,100,0,2,True,0,1,,('Green',, 'Dark Blue'),
0.3724,100,0,2,True,0,2,()
0.3804,100,0,2,True,0,2,,('Brown',, 'Light Blue'),
0.3743,100,0,2,True,0,2,,('Pink',, 'Orange'),
0.3576,100,0,2,True,0,2,,('Red',, 'Yellow'),
0.41,100,0,2,True,0,2,,('Green',, 'Dark Blue'),
0.3852,100,0,2,True,1,0,()
0.3835,100,0,2,True,1,0,,('Brown',, 'Light Blue'),
0.3709,100,0,2,True,1,0,,('Pink',, 'Orange'),
0.3755,100,0,2,True,1,0,,('Red',, 'Yellow'),
0.3847,100,0,2,True,1,0,,('Green',, 'Dark Blue'),
0.3805,100,0,2,True,1,1,()
0.3838,100,0,2,True,1,1,,('Brown',, 'Light Blue'),
0.3743,100,0,2,True,1,1,,('Pink',, 'Orange'),
0.3675,100,0,2,True,1,1,,('Red',, 'Yellow'),
0.3904,100,0,2,True,1,1,,('Green',, 'Dark Blue'),
0.3789,100,0,2,True,1,2,()
0.3815,100,0,2,True,1,2,,('Brown',, 'Light Blue'),
0.3741,100,0,2,True,1,2,,('Pink',, 'Orange'),
0.373,100,0,2,True,1,2,,('Red',, 'Yellow'),
0.3944,100,0,2,True,1,2,,('Green',, 'Dark Blue'),
0.3633,100,0,2,True,2,0,()
0.3652,100,0,2,True,2,0,,('Brown',, 'Light Blue'),
0.3647,100,0,2,True,2,0,,('Pink',, 'Orange'),
0.3487,100,0,2,True,2,0,,('Red',, 'Yellow'),
0.3739,100,0,2,True,2,0,,('Green',, 'Dark Blue'),
0.3686,100,0,2,True,2,1,()
0.359,100,0,2,True,2,1,,('Brown',, 'Light Blue'),
0.3614,100,0,2,True,2,1,,('Pink',, 'Orange'),
0.3537,100,0,2,True,2,1,,('Red',, 'Yellow'),
0.373,100,0,2,True,2,1,,('Green',, 'Dark Blue'),
0.3723,100,0,2,True,2,2,()
0.3589,100,0,2,True,2,2,,('Brown',, 'Light Blue'),
0.3524,100,0,2,True,2,2,,('Pink',, 'Orange'),
0.3597,100,0,2,True,2,2,,('Red',, 'Yellow'),
0.3732,100,0,2,True,2,2,,('Green',, 'Dark Blue'),
0.3736,100,0,2,False,0,0,()
0.38,100,0,2,False,0,0,,('Brown',, 'Light Blue'),
0.3704,100,0,2,False,0,0,,('Pink',, 'Orange'),
0.37,100,0,2,False,0,0,,('Red',, 'Yellow'),
0.3949,100,0,2,False,0,0,,('Green',, 'Dark Blue'),
0.384,100,0,2,False,0,1,()
0.3797,100,0,2,False,0,1,,('Brown',, 'Light Blue'),
0.3702,100,0,2,False,0,1,,('Pink',, 'Orange'),
0.3685,100,0,2,False,0,1,,('Red',, 'Yellow'),
0.3928,100,0,2,False,0,1,,('Green',, 'Dark Blue'),
0.3803,100,0,2,False,0,2,()
0.3812,100,0,2,False,0,2,,('Brown',, 'Light Blue'),
0.3698,100,0,2,False,0,2,,('Pink',, 'Orange'),
0.3588,100,0,2,False,0,2,,('Red',, 'Yellow'),
0.3875,100,0,2,False,0,2,,('Green',, 'Dark Blue'),
0.3909,100,0,2,False,1,0,()
0.3781,100,0,2,False,1,0,,('Brown',, 'Light Blue'),
0.3713,100,0,2,False,1,0,,('Pink',, 'Orange'),
0.3658,100,0,2,False,1,0,,('Red',, 'Yellow'),
0.3853,100,0,2,False,1,0,,('Green',, 'Dark Blue'),
0.3863,100,0,2,False,1,1,()
0.3843,100,0,2,False,1,1,,('Brown',, 'Light Blue'),
0.363,100,0,2,False,1,1,,('Pink',, 'Orange'),
0.378,100,0,2,False,1,1,,('Red',, 'Yellow'),
0.3929,100,0,2,False,1,1,,('Green',, 'Dark Blue'),
0.3759,100,0,2,False,1,2,()
0.3787,100,0,2,False,1,2,,('Brown',, 'Light Blue'),
0.3707,100,0,2,False,1,2,,('Pink',, 'Orange'),
0.3697,100,0,2,False,1,2,,('Red',, 'Yellow'),
0.3968,100,0,2,False,1,2,,('Green',, 'Dark Blue'),
0.3681,100,0,2,False,2,0,()
0.3637,100,0,2,False,2,0,,('Brown',, 'Light Blue'),
0.3552,100,0,2,False,2,0,,('Pink',, 'Orange'),
0.3576,100,0,2,False,2,0,,('Red',, 'Yellow'),
0.3718,100,0,2,False,2,0,,('Green',, 'Dark Blue'),
0.3601,100,0,2,False,2,1,()
0.3613,100,0,2,False,2,1,,('Brown',, 'Light Blue'),
0.344,100,0,2,False,2,1,,('Pink',, 'Orange'),
0.3567,100,0,2,False,2,1,,('Red',, 'Yellow'),
0.3718,100,0,2,False,2,1,,('Green',, 'Dark Blue'),
0.3697,100,0,2,False,2,2,()
0.3542,100,0,2,False,2,2,,('Brown',, 'Light Blue'),
0.3567,100,0,2,False,2,2,,('Pink',, 'Orange'),
0.3562,100,0,2,False,2,2,,('Red',, 'Yellow'),
0.3723,100,0,2,False,2,2,,('Green',, 'Dark Blue'),
0.3892,100,0,3,True,0,0,()
0.3824,100,0,3,True,0,0,,('Brown',, 'Light Blue'),
0.3586,100,0,3,True,0,0,,('Pink',, 'Orange'),
0.3737,100,0,3,True,0,0,,('Red',, 'Yellow'),
0.3958,100,0,3,True,0,0,,('Green',, 'Dark Blue'),
0.3897,100,0,3,True,0,1,()
0.3854,100,0,3,True,0,1,,('Brown',, 'Light Blue'),
0.3782,100,0,3,True,0,1,,('Pink',, 'Orange'),
0.37,100,0,3,True,0,1,,('Red',, 'Yellow'),
0.3966,100,0,3,True,0,1,,('Green',, 'Dark Blue'),
0.3809,100,0,3,True,0,2,()
0.3865,100,0,3,True,0,2,,('Brown',, 'Light Blue'),
0.3677,100,0,3,True,0,2,,('Pink',, 'Orange'),
0.3675,100,0,3,True,0,2,,('Red',, 'Yellow'),
0.3958,100,0,3,True,0,2,,('Green',, 'Dark Blue'),
0.3894,100,0,3,True,1,0,()
0.382,100,0,3,True,1,0,,('Brown',, 'Light Blue'),
0.382,100,0,3,True,1,0,,('Pink',, 'Orange'),
0.376,100,0,3,True,1,0,,('Red',, 'Yellow'),
0.3896,100,0,3,True,1,0,,('Green',, 'Dark Blue'),
0.3849,100,0,3,True,1,1,()
0.3874,100,0,3,True,1,1,,('Brown',, 'Light Blue'),
0.3748,100,0,3,True,1,1,,('Pink',, 'Orange'),
0.3787,100,0,3,True,1,1,,('Red',, 'Yellow'),
0.3938,100,0,3,True,1,1,,('Green',, 'Dark Blue'),
0.3897,100,0,3,True,1,2,()
0.3798,100,0,3,True,1,2,,('Brown',, 'Light Blue'),
0.3725,100,0,3,True,1,2,,('Pink',, 'Orange'),
0.3823,100,0,3,True,1,2,,('Red',, 'Yellow'),
0.3908,100,0,3,True,1,2,,('Green',, 'Dark Blue'),
0.366,100,0,3,True,2,0,()
0.3741,100,0,3,True,2,0,,('Brown',, 'Light Blue'),
0.3673,100,0,3,True,2,0,,('Pink',, 'Orange'),
0.3573,100,0,3,True,2,0,,('Red',, 'Yellow'),
0.3808,100,0,3,True,2,0,,('Green',, 'Dark Blue'),
0.3666,100,0,3,True,2,1,()
0.3686,100,0,3,True,2,1,,('Brown',, 'Light Blue'),
0.3642,100,0,3,True,2,1,,('Pink',, 'Orange'),
0.3605,100,0,3,True,2,1,,('Red',, 'Yellow'),
0.3812,100,0,3,True,2,1,,('Green',, 'Dark Blue'),
0.3678,100,0,3,True,2,2,()
0.3686,100,0,3,True,2,2,,('Brown',, 'Light Blue'),
0.3613,100,0,3,True,2,2,,('Pink',, 'Orange'),
0.3637,100,0,3,True,2,2,,('Red',, 'Yellow'),
0.3862,100,0,3,True,2,2,,('Green',, 'Dark Blue'),
0.388,100,0,3,False,0,0,()
0.3756,100,0,3,False,0,0,,('Brown',, 'Light Blue'),
0.366,100,0,3,False,0,0,,('Pink',, 'Orange'),
0.3698,100,0,3,False,0,0,,('Red',, 'Yellow'),
0.4068,100,0,3,False,0,0,,('Green',, 'Dark Blue'),
0.3883,100,0,3,False,0,1,()
0.3828,100,0,3,False,0,1,,('Brown',, 'Light Blue'),
0.3663,100,0,3,False,0,1,,('Pink',, 'Orange'),
0.3692,100,0,3,False,0,1,,('Red',, 'Yellow'),
0.3981,100,0,3,False,0,1,,('Green',, 'Dark Blue'),
0.3927,100,0,3,False,0,2,()
0.3799,100,0,3,False,0,2,,('Brown',, 'Light Blue'),
0.3755,100,0,3,False,0,2,,('Pink',, 'Orange'),
0.368,100,0,3,False,0,2,,('Red',, 'Yellow'),
0.4017,100,0,3,False,0,2,,('Green',, 'Dark Blue'),
0.3844,100,0,3,False,1,0,()
0.3839,100,0,3,False,1,0,,('Brown',, 'Light Blue'),
0.3752,100,0,3,False,1,0,,('Pink',, 'Orange'),
0.3681,100,0,3,False,1,0,,('Red',, 'Yellow'),
0.4045,100,0,3,False,1,0,,('Green',, 'Dark Blue'),
0.3869,100,0,3,False,1,1,()
0.385,100,0,3,False,1,1,,('Brown',, 'Light Blue'),
0.3727,100,0,3,False,1,1,,('Pink',, 'Orange'),
0.3705,100,0,3,False,1,1,,('Red',, 'Yellow'),
0.3973,100,0,3,False,1,1,,('Green',, 'Dark Blue'),
0.3803,100,0,3,False,1,2,()
0.3768,100,0,3,False,1,2,,('Brown',, 'Light Blue'),
0.3721,100,0,3,False,1,2,,('Pink',, 'Orange'),
0.3819,100,0,3,False,1,2,,('Red',, 'Yellow'),
0.4057,100,0,3,False,1,2,,('Green',, 'Dark Blue'),
0.3644,100,0,3,False,2,0,()
0.3641,100,0,3,False,2,0,,('Brown',, 'Light Blue'),
0.358,100,0,3,False,2,0,,('Pink',, 'Orange'),
0.3568,100,0,3,False,2,0,,('Red',, 'Yellow'),
0.3719,100,0,3,False,2,0,,('Green',, 'Dark Blue'),
0.3697,100,0,3,False,2,1,()
0.3658,100,0,3,False,2,1,,('Brown',, 'Light Blue'),
0.3568,100,0,3,False,2,1,,('Pink',, 'Orange'),
0.3706,100,0,3,False,2,1,,('Red',, 'Yellow'),
0.3811,100,0,3,False,2,1,,('Green',, 'Dark Blue'),
0.3707,100,0,3,False,2,2,()
0.3686,100,0,3,False,2,2,,('Brown',, 'Light Blue'),
0.3475,100,0,3,False,2,2,,('Pink',, 'Orange'),
0.3588,100,0,3,False,2,2,,('Red',, 'Yellow'),
0.379,100,0,3,False,2,2,,('Green',, 'Dark Blue'),
0.4064,100,1,0,True,0,0,()
0.4008,100,1,0,True,0,0,,('Brown',, 'Light Blue'),
0.4024,100,1,0,True,0,0,,('Pink',, 'Orange'),
0.4045,100,1,0,True,0,0,,('Red',, 'Yellow'),
0.4372,100,1,0,True,0,0,,('Green',, 'Dark Blue'),
0.3873,100,1,0,True,0,1,()
0.3797,100,1,0,True,0,1,,('Brown',, 'Light Blue'),
0.3785,100,1,0,True,0,1,,('Pink',, 'Orange'),
0.3799,100,1,0,True,0,1,,('Red',, 'Yellow'),
0.411,100,1,0,True,0,1,,('Green',, 'Dark Blue'),
0.3946,100,1,0,True,0,2,()
0.3925,100,1,0,True,0,2,,('Brown',, 'Light Blue'),
0.3811,100,1,0,True,0,2,,('Pink',, 'Orange'),
0.3939,100,1,0,True,0,2,,('Red',, 'Yellow'),
0.4183,100,1,0,True,0,2,,('Green',, 'Dark Blue'),
0.4151,100,1,0,True,1,0,()
0.4202,100,1,0,True,1,0,,('Brown',, 'Light Blue'),
0.4096,100,1,0,True,1,0,,('Pink',, 'Orange'),
0.4086,100,1,0,True,1,0,,('Red',, 'Yellow'),
0.4349,100,1,0,True,1,0,,('Green',, 'Dark Blue'),
0.3932,100,1,0,True,1,1,()
0.3842,100,1,0,True,1,1,,('Brown',, 'Light Blue'),
0.3838,100,1,0,True,1,1,,('Pink',, 'Orange'),
0.3851,100,1,0,True,1,1,,('Red',, 'Yellow'),
0.4089,100,1,0,True,1,1,,('Green',, 'Dark Blue'),
0.3984,100,1,0,True,1,2,()
0.4039,100,1,0,True,1,2,,('Brown',, 'Light Blue'),
0.3951,100,1,0,True,1,2,,('Pink',, 'Orange'),
0.395,100,1,0,True,1,2,,('Red',, 'Yellow'),
0.4203,100,1,0,True,1,2,,('Green',, 'Dark Blue'),
0.4062,100,1,0,True,2,0,()
0.3975,100,1,0,True,2,0,,('Brown',, 'Light Blue'),
0.3995,100,1,0,True,2,0,,('Pink',, 'Orange'),
0.4115,100,1,0,True,2,0,,('Red',, 'Yellow'),
0.423,100,1,0,True,2,0,,('Green',, 'Dark Blue'),
0.3918,100,1,0,True,2,1,()
0.3881,100,1,0,True,2,1,,('Brown',, 'Light Blue'),
0.376,100,1,0,True,2,1,,('Pink',, 'Orange'),
0.3787,100,1,0,True,2,1,,('Red',, 'Yellow'),
0.4061,100,1,0,True,2,1,,('Green',, 'Dark Blue'),
0.3876,100,1,0,True,2,2,()
0.3959,100,1,0,True,2,2,,('Brown',, 'Light Blue'),
0.387,100,1,0,True,2,2,,('Pink',, 'Orange'),
0.397,100,1,0,True,2,2,,('Red',, 'Yellow'),
0.4131,100,1,0,True,2,2,,('Green',, 'Dark Blue'),
0.3944,100,1,0,False,0,0,()
0.3948,100,1,0,False,0,0,,('Brown',, 'Light Blue'),
0.391,100,1,0,False,0,0,,('Pink',, 'Orange'),
0.392,100,1,0,False,0,0,,('Red',, 'Yellow'),
0.4258,100,1,0,False,0,0,,('Green',, 'Dark Blue'),
0.3766,100,1,0,False,0,1,()
0.3804,100,1,0,False,0,1,,('Brown',, 'Light Blue'),
0.3656,100,1,0,False,0,1,,('Pink',, 'Orange'),
0.3725,100,1,0,False,0,1,,('Red',, 'Yellow'),
0.4023,100,1,0,False,0,1,,('Green',, 'Dark Blue'),
0.386,100,1,0,False,0,2,()
0.3826,100,1,0,False,0,2,,('Brown',, 'Light Blue'),
0.3744,100,1,0,False,0,2,,('Pink',, 'Orange'),
0.369,100,1,0,False,0,2,,('Red',, 'Yellow'),
0.4029,100,1,0,False,0,2,,('Green',, 'Dark Blue'),
0.414,100,1,0,False,1,0,()
0.4104,100,1,0,False,1,0,,('Brown',, 'Light Blue'),
0.3924,100,1,0,False,1,0,,('Pink',, 'Orange'),
0.3963,100,1,0,False,1,0,,('Red',, 'Yellow'),
0.4161,100,1,0,False,1,0,,('Green',, 'Dark Blue'),
0.3882,100,1,0,False,1,1,()
0.3858,100,1,0,False,1,1,,('Brown',, 'Light Blue'),
0.3697,100,1,0,False,1,1,,('Pink',, 'Orange'),
0.371,100,1,0,False,1,1,,('Red',, 'Yellow'),
0.3972,100,1,0,False,1,1,,('Green',, 'Dark Blue'),
0.3959,100,1,0,False,1,2,()
0.3855,100,1,0,False,1,2,,('Brown',, 'Light Blue'),
0.3821,100,1,0,False,1,2,,('Pink',, 'Orange'),
0.3895,100,1,0,False,1,2,,('Red',, 'Yellow'),
0.4123,100,1,0,False,1,2,,('Green',, 'Dark Blue'),
0.4037,100,1,0,False,2,0,()
0.3842,100,1,0,False,2,0,,('Brown',, 'Light Blue'),
0.3924,100,1,0,False,2,0,,('Pink',, 'Orange'),
0.386,100,1,0,False,2,0,,('Red',, 'Yellow'),
0.4222,100,1,0,False,2,0,,('Green',, 'Dark Blue'),
0.3693,100,1,0,False,2,1,()
0.3696,100,1,0,False,2,1,,('Brown',, 'Light Blue'),
0.374,100,1,0,False,2,1,,('Pink',, 'Orange'),
0.3667,100,1,0,False,2,1,,('Red',, 'Yellow'),
0.3865,100,1,0,False,2,1,,('Green',, 'Dark Blue'),
0.3803,100,1,0,False,2,2,()
0.3825,100,1,0,False,2,2,,('Brown',, 'Light Blue'),
0.3758,100,1,0,False,2,2,,('Pink',, 'Orange'),
0.3802,100,1,0,False,2,2,,('Red',, 'Yellow'),
0.3999,100,1,0,False,2,2,,('Green',, 'Dark Blue'),
0.4129,100,1,1,True,0,0,()
0.4082,100,1,1,True,0,0,,('Brown',, 'Light Blue'),
0.3973,100,1,1,True,0,0,,('Pink',, 'Orange'),
0.4077,100,1,1,True,0,0,,('Red',, 'Yellow'),
0.4409,100,1,1,True,0,0,,('Green',, 'Dark Blue'),
0.3853,100,1,1,True,0,1,()
0.3884,100,1,1,True,0,1,,('Brown',, 'Light Blue'),
0.3865,100,1,1,True,0,1,,('Pink',, 'Orange'),
0.3813,100,1,1,True,0,1,,('Red',, 'Yellow'),
0.4098,100,1,1,True,0,1,,('Green',, 'Dark Blue'),
0.3973,100,1,1,True,0,2,()
0.3991,100,1,1,True,0,2,,('Brown',, 'Light Blue'),
0.3906,100,1,1,True,0,2,,('Pink',, 'Orange'),
0.3923,100,1,1,True,0,2,,('Red',, 'Yellow'),
